,Name,Ticker,Industry,Sector,Market Cap,Strike,Option Price,Exp. Date,Option Volume,Stock Price,Ex. Div Date,Num Divs.,Div/share,Div Inc,Gain/Loss Exercise,Total Income,Return,Annual Return
3,Acuity Brands Inc,AYI,Building Products,Consumer Durables,2710086642.0,80.0,1.15,5 - 2013,10.0,63.88,7 - 16,2.0,0.0039,0.0078,16.12,1.1578,0.0181246086412,0.0362492172824
0,Adecoagro S.A.,AGRO,Farming/Seeds/Milling,Consumer Non-Durables,1128949220.0,7.5,2.05,3 - 2013,2.0,9.31,None,None,None,None,-1.81,0.24,0.0257787325456,0.0773361976369
1,Adecoagro S.A.,AGRO,Farming/Seeds/Milling,Consumer Non-Durables,1128949220.0,10.0,0.45,3 - 2013,4.0,9.31,None,None,None,None,0.69,0.45,0.0483351235231,0.145005370569
2,Adecoagro S.A.,AGRO,Farming/Seeds/Milling,Consumer Non-Durables,1128949220.0,12.5,0.2,3 - 2013,3.0,9.31,None,None,None,None,3.19,0.2,0.0214822771214,0.0644468313641
5,ADT Corporation,ADT,Diversified Commercial Services,Consumer Services,9539238306.0,40.0,2.9,1 - 2013,736,41.5,None,None,None,None,-1.5,1.4,0.033734939759,0.202409638554
6,ADT Corporation,ADT,Diversified Commercial Services,Consumer Services,9539238306.0,41.0,2.76,1 - 2013,1,41.5,None,None,None,None,-0.5,2.26,0.0544578313253,0.326746987952
7,ADT Corporation,ADT,Diversified Commercial Services,Consumer Services,9539238306.0,42.0,1.96,1 - 2013,2,41.5,None,None,None,None,0.5,1.96,0.0472289156627,0.283373493976
8,ADT Corporation,ADT,Diversified Commercial Services,Consumer Services,9539238306.0,43.0,1.4,1 - 2013,1,41.5,None,None,None,None,1.5,1.4,0.033734939759,0.202409638554
9,ADT Corporation,ADT,Diversified Commercial Services,Consumer Services,9539238306.0,44.0,1.45,1 - 2013,10,41.5,None,None,None,None,2.5,1.45,0.0349397590361,0.209638554217
4,ADT Corporation,ADT,Diversified Commercial Services,Consumer Services,9539238306.0,40.0,2.05,4 - 2013,6,41.5,None,None,None,None,-1.5,0.55,0.0132530120482,0.0318072289157
5,ADT Corporation,ADT,Diversified Commercial Services,Consumer Services,9539238306.0,41.0,3.2,4 - 2013,46,41.5,None,None,None,None,-0.5,2.7,0.0650602409639,0.156144578313
6,ADT Corporation,ADT,Diversified Commercial Services,Consumer Services,9539238306.0,42.0,3.3,4 - 2013,1,41.5,None,None,None,None,0.5,3.3,0.0795180722892,0.190843373494
7,ADT Corporation,ADT,Diversified Commercial Services,Consumer Services,9539238306.0,43.0,2.55,4 - 2013,2,41.5,None,None,None,None,1.5,2.55,0.0614457831325,0.147469879518
8,ADT Corporation,ADT,Diversified Commercial Services,Consumer Services,9539238306.0,44.0,1.9,4 - 2013,5,41.5,None,None,None,None,2.5,1.9,0.0457831325301,0.109879518072
2,Advance Auto Parts Inc,AAP,Other Specialty Stores,Consumer Services,5864007052.42,70.0,12.6,3 - 2013,3,79.97,9 - 19,2.0,0.0024,0.0048,-9.97,2.6348,0.0329473552582,0.0988420657747
3,Advance Auto Parts Inc,AAP,Other Specialty Stores,Consumer Services,5864007052.42,75.0,3.0,3 - 2013,1,79.97,9 - 19,2.0,0.0024,0.0048,-4.97,-1.9652,-0.0245742153307,-0.0737226459922
4,Advance Auto Parts Inc,AAP,Other Specialty Stores,Consumer Services,5864007052.42,80.0,5.0,3 - 2013,70,79.97,9 - 19,2.0,0.0024,0.0048,0.03,5.0048,0.0625834688008,0.187750406402
5,Advance Auto Parts Inc,AAP,Other Specialty Stores,Consumer Services,5864007052.42,85.0,3.2,3 - 2013,251,79.97,9 - 19,2.0,0.0024,0.0048,5.03,3.2048,0.0400750281356,0.120225084407
6,Advance Auto Parts Inc,AAP,Other Specialty Stores,Consumer Services,5864007052.42,90.0,1.8,3 - 2013,1,79.97,9 - 19,2.0,0.0024,0.0048,10.03,1.8048,0.0225684631737,0.0677053895211
2,"Advanced Micro Devices, Inc.",AMD,Semiconductors,Technology,1485865722.6,1.5,0.65,1 - 2013,3,2.1,None,None,None,None,-0.6,0.05,0.0238095238095,0.142857142857
3,"Advanced Micro Devices, Inc.",AMD,Semiconductors,Technology,1485865722.6,2.0,0.28,1 - 2013,168,2.1,None,None,None,None,-0.1,0.18,0.0857142857143,0.514285714286
4,"Advanced Micro Devices, Inc.",AMD,Semiconductors,Technology,1485865722.6,2.5,0.12,1 - 2013,130,2.1,None,None,None,None,0.4,0.12,0.0571428571429,0.342857142857
5,"Advanced Micro Devices, Inc.",AMD,Semiconductors,Technology,1485865722.6,3.0,0.06,1 - 2013,10,2.1,None,None,None,None,0.9,0.06,0.0285714285714,0.171428571429
6,"Advanced Micro Devices, Inc.",AMD,Semiconductors,Technology,1485865722.6,3.5,0.04,1 - 2013,70,2.1,None,None,None,None,1.4,0.04,0.0190476190476,0.114285714286
1,"Advanced Micro Devices, Inc.",AMD,Semiconductors,Technology,1485865722.6,1.5,0.75,4 - 2013,400,2.1,None,None,None,None,-0.6,0.15,0.0714285714286,0.171428571429
2,"Advanced Micro Devices, Inc.",AMD,Semiconductors,Technology,1485865722.6,2.0,0.4,4 - 2013,325,2.1,None,None,None,None,-0.1,0.3,0.142857142857,0.342857142857
3,"Advanced Micro Devices, Inc.",AMD,Semiconductors,Technology,1485865722.6,2.5,0.22,4 - 2013,20,2.1,None,None,None,None,0.4,0.22,0.104761904762,0.251428571429
4,"Advanced Micro Devices, Inc.",AMD,Semiconductors,Technology,1485865722.6,3.0,0.15,4 - 2013,40,2.1,None,None,None,None,0.9,0.15,0.0714285714286,0.171428571429
5,"Advanced Micro Devices, Inc.",AMD,Semiconductors,Technology,1485865722.6,3.5,0.1,4 - 2013,10,2.1,None,None,None,None,1.4,0.1,0.047619047619,0.114285714286
0,Advantage Oil & Gas Ltd,AAV,Oil & Gas Production,Energy,601126731.66,3.0,0.74,2 - 2013,10.0,3.57,2 - 25,2.0,0.0,0.0,-0.57,0.17,0.047619047619,0.190476190476
1,Advantage Oil & Gas Ltd,AAV,Oil & Gas Production,Energy,601126731.66,4.0,0.09,2 - 2013,11.0,3.57,2 - 25,2.0,0.0,0.0,0.43,0.09,0.0252100840336,0.100840336134
2,Advantage Oil & Gas Ltd,AAV,Oil & Gas Production,Energy,601126731.66,5.0,0.17,2 - 2013,9.0,3.57,2 - 25,2.0,0.0,0.0,1.43,0.17,0.047619047619,0.190476190476
0,Advantage Oil & Gas Ltd,AAV,Oil & Gas Production,Energy,601126731.66,3.0,0.7,5 - 2013,100.0,3.57,2 - 25,2.0,0.0,0.0,-0.57,0.13,0.0364145658263,0.0728291316527
1,Advantage Oil & Gas Ltd,AAV,Oil & Gas Production,Energy,601126731.66,4.0,0.45,5 - 2013,10.0,3.57,2 - 25,2.0,0.0,0.0,0.43,0.45,0.126050420168,0.252100840336
2,Advantage Oil & Gas Ltd,AAV,Oil & Gas Production,Energy,601126731.66,5.0,0.2,5 - 2013,9.0,3.57,2 - 25,2.0,0.0,0.0,1.43,0.2,0.0560224089636,0.112044817927
3,Advantage Oil & Gas Ltd,AAV,Oil & Gas Production,Energy,601126731.66,6.0,0.15,5 - 2013,10.0,3.57,2 - 25,2.0,0.0,0.0,2.43,0.15,0.0420168067227,0.0840336134454
1,Aecom Technology Corporation,ACM,Military/Government/Technical,Consumer Services,2467337958.0,17.5,4.1,3 - 2013,0.0,21.82,None,None,None,None,-4.32,-0.22,-0.0100824931256,-0.0302474793767
2,Aecom Technology Corporation,ACM,Military/Government/Technical,Consumer Services,2467337958.0,20.0,2.95,3 - 2013,5.0,21.82,None,None,None,None,-1.82,1.13,0.0517873510541,0.155362053162
3,Aecom Technology Corporation,ACM,Military/Government/Technical,Consumer Services,2467337958.0,22.5,1.3,3 - 2013,5.0,21.82,None,None,None,None,0.68,1.3,0.0595783684693,0.178735105408
4,Aecom Technology Corporation,ACM,Military/Government/Technical,Consumer Services,2467337958.0,25.0,0.6,3 - 2013,20.0,21.82,None,None,None,None,3.18,0.6,0.0274977085243,0.0824931255729
0,Aegean Marine Petroleum Network Inc.,ANW,Oil Refining/Marketing,Energy,259946526.42,2.5,4.3,3 - 2013,0.0,5.58,8 - 23,2.0,0.0004,0.0008,-3.08,1.2208,0.218781362007,0.656344086022
1,Aegean Marine Petroleum Network Inc.,ANW,Oil Refining/Marketing,Energy,259946526.42,5.0,1.6,3 - 2013,20.0,5.58,8 - 23,2.0,0.0004,0.0008,-0.58,1.0208,0.1829390681,0.548817204301
2,Aegean Marine Petroleum Network Inc.,ANW,Oil Refining/Marketing,Energy,259946526.42,7.5,0.2,3 - 2013,50.0,5.58,8 - 23,2.0,0.0004,0.0008,1.92,0.2008,0.0359856630824,0.107956989247
3,Aegean Marine Petroleum Network Inc.,ANW,Oil Refining/Marketing,Energy,259946526.42,10.0,0.1,3 - 2013,0.0,5.58,8 - 23,2.0,0.0004,0.0008,4.42,0.1008,0.018064516129,0.0541935483871
0,Aegon NV,AEG,Life Insurance,Finance,10617676523.6,5.0,0.6,1 - 2013,80.0,5.56,8 - 16,1.0,0.00255,0.00255,-0.56,0.04255,0.00765287769784,0.0459172661871
1,Aegon NV,AEG,Life Insurance,Finance,10617676523.6,7.5,0.15,1 - 2013,0.0,5.56,8 - 16,1.0,0.00255,0.00255,1.94,0.15255,0.0274370503597,0.164622302158
0,Aegon NV,AEG,Life Insurance,Finance,10617676523.6,2.5,3.0,4 - 2013,0.0,5.56,8 - 16,2.0,0.00255,0.0051,-3.06,-0.0549,-0.00987410071942,-0.0236978417266
1,Aegon NV,AEG,Life Insurance,Finance,10617676523.6,5.0,1.0,4 - 2013,20.0,5.56,8 - 16,2.0,0.00255,0.0051,-0.56,0.4451,0.0800539568345,0.192129496403
2,Aegon NV,AEG,Life Insurance,Finance,10617676523.6,7.5,0.2,4 - 2013,0.0,5.56,8 - 16,2.0,0.00255,0.0051,1.94,0.2051,0.0368884892086,0.0885323741007
1,Aercap Holdings N.V.,AER,Diversified Commercial Services,Technology,1904205755.76,10.0,2.98,1 - 2013,0.0,12.76,None,None,None,None,-2.76,0.22,0.0172413793103,0.103448275862
2,Aercap Holdings N.V.,AER,Diversified Commercial Services,Technology,1904205755.76,12.5,0.7,1 - 2013,210.0,12.76,None,None,None,None,-0.26,0.44,0.0344827586207,0.206896551724
3,Aercap Holdings N.V.,AER,Diversified Commercial Services,Technology,1904205755.76,15.0,0.15,1 - 2013,3.0,12.76,None,None,None,None,2.24,0.15,0.0117554858934,0.0705329153605
0,Aercap Holdings N.V.,AER,Diversified Commercial Services,Technology,1904205755.76,10.0,3.2,4 - 2013,18.0,12.76,None,None,None,None,-2.76,0.44,0.0344827586207,0.0827586206897
1,Aercap Holdings N.V.,AER,Diversified Commercial Services,Technology,1904205755.76,12.5,1.1,4 - 2013,20.0,12.76,None,None,None,None,-0.26,0.84,0.0658307210031,0.157993730408
2,Aercap Holdings N.V.,AER,Diversified Commercial Services,Technology,1904205755.76,15.0,0.5,4 - 2013,11.0,12.76,None,None,None,None,2.24,0.5,0.0391849529781,0.0940438871473
0,Aeroflex Holding Corp.,ARX,Semiconductors,Technology,527778618.96,7.5,0.05,1 - 2013,1.0,6.22,None,None,None,None,1.28,0.05,0.008038585209,0.048231511254
0,Aeroflex Holding Corp.,ARX,Semiconductors,Technology,527778618.96,7.5,0.95,4 - 2013,0.0,6.22,None,None,None,None,1.28,0.95,0.152733118971,0.366559485531
3,Aeropostale Inc,ARO,Clothing/Shoe/Accessory Stores,Consumer Services,1079223621.92,11.0,2.65,1 - 2013,20,13.28,None,None,None,None,-2.28,0.37,0.0278614457831,0.167168674699
4,Aeropostale Inc,ARO,Clothing/Shoe/Accessory Stores,Consumer Services,1079223621.92,12.5,1.6,1 - 2013,33,13.28,None,None,None,None,-0.78,0.82,0.0617469879518,0.370481927711
5,Aeropostale Inc,ARO,Clothing/Shoe/Accessory Stores,Consumer Services,1079223621.92,14.0,0.9,1 - 2013,5,13.28,None,None,None,None,0.72,0.9,0.0677710843373,0.406626506024
6,Aeropostale Inc,ARO,Clothing/Shoe/Accessory Stores,Consumer Services,1079223621.92,15.0,0.48,1 - 2013,"1,047",13.28,None,None,None,None,1.72,0.48,0.0361445783133,0.21686746988
7,Aeropostale Inc,ARO,Clothing/Shoe/Accessory Stores,Consumer Services,1079223621.92,16.0,0.12,1 - 2013,10,13.28,None,None,None,None,2.72,0.12,0.00903614457831,0.0542168674699
5,Aeropostale Inc,ARO,Clothing/Shoe/Accessory Stores,Consumer Services,1079223621.92,12.0,2.42,4 - 2013,13,13.28,None,None,None,None,-1.28,1.14,0.085843373494,0.206024096386
6,Aeropostale Inc,ARO,Clothing/Shoe/Accessory Stores,Consumer Services,1079223621.92,13.0,1.6,4 - 2013,6,13.28,None,None,None,None,-0.28,1.32,0.0993975903614,0.238554216867
7,Aeropostale Inc,ARO,Clothing/Shoe/Accessory Stores,Consumer Services,1079223621.92,14.0,1.35,4 - 2013,4,13.28,None,None,None,None,0.72,1.35,0.101656626506,0.243975903614
8,Aeropostale Inc,ARO,Clothing/Shoe/Accessory Stores,Consumer Services,1079223621.92,15.0,1.0,4 - 2013,4,13.28,None,None,None,None,1.72,1.0,0.0753012048193,0.180722891566
9,Aeropostale Inc,ARO,Clothing/Shoe/Accessory Stores,Consumer Services,1079223621.92,16.0,0.55,4 - 2013,3,13.28,None,None,None,None,2.72,0.55,0.0414156626506,0.0993975903614
12,Aetna Inc.,AET,Medical Specialities,Health Care,14718000000.0,43.0,2.78,1 - 2013,34,44.0,7 - 10,2.0,0.00525,0.0105,-1.0,1.7905,0.0406931818182,0.244159090909
13,Aetna Inc.,AET,Medical Specialities,Health Care,14718000000.0,44.0,2.15,1 - 2013,33,44.0,7 - 10,2.0,0.00525,0.0105,0.0,2.1605,0.0491022727273,0.294613636364
14,Aetna Inc.,AET,Medical Specialities,Health Care,14718000000.0,45.0,1.6,1 - 2013,10,44.0,7 - 10,2.0,0.00525,0.0105,1.0,1.6105,0.0366022727273,0.219613636364
15,Aetna Inc.,AET,Medical Specialities,Health Care,14718000000.0,46.0,1.29,1 - 2013,19,44.0,7 - 10,2.0,0.00525,0.0105,2.0,1.3005,0.0295568181818,0.177340909091
16,Aetna Inc.,AET,Medical Specialities,Health Care,14718000000.0,47.0,1.08,1 - 2013,1,44.0,7 - 10,2.0,0.00525,0.0105,3.0,1.0905,0.0247840909091,0.148704545455
9,Aetna Inc.,AET,Medical Specialities,Health Care,14718000000.0,43.0,4.0,4 - 2013,20,44.0,7 - 10,2.0,0.00525,0.0105,-1.0,3.0105,0.0684204545455,0.164209090909
10,Aetna Inc.,AET,Medical Specialities,Health Care,14718000000.0,44.0,3.35,4 - 2013,11,44.0,7 - 10,2.0,0.00525,0.0105,0.0,3.3605,0.076375,0.1833
11,Aetna Inc.,AET,Medical Specialities,Health Care,14718000000.0,45.0,2.88,4 - 2013,110,44.0,7 - 10,2.0,0.00525,0.0105,1.0,2.8905,0.0656931818182,0.157663636364
12,Aetna Inc.,AET,Medical Specialities,Health Care,14718000000.0,46.0,2.48,4 - 2013,93,44.0,7 - 10,2.0,0.00525,0.0105,2.0,2.4905,0.0566022727273,0.135845454545
13,Aetna Inc.,AET,Medical Specialities,Health Care,14718000000.0,47.0,2.22,4 - 2013,285,44.0,7 - 10,2.0,0.00525,0.0105,3.0,2.2305,0.0506931818182,0.121663636364
5,"Affiliated Managers Group, Inc.",AMG,Investment Managers,Finance,6562804239.68,120.0,9.4,3 - 2013,0,127.81,None,None,None,None,-7.81,1.59,0.0124403411314,0.0373210233941
6,"Affiliated Managers Group, Inc.",AMG,Investment Managers,Finance,6562804239.68,125.0,9.64,3 - 2013,1,127.81,None,None,None,None,-2.81,6.83,0.0534386980674,0.160316094202
7,"Affiliated Managers Group, Inc.",AMG,Investment Managers,Finance,6562804239.68,130.0,7.8,3 - 2013,1,127.81,None,None,None,None,2.19,7.8,0.061028088569,0.183084265707
8,"Affiliated Managers Group, Inc.",AMG,Investment Managers,Finance,6562804239.68,135.0,3.1,3 - 2013,32,127.81,None,None,None,None,7.19,3.1,0.0242547531492,0.0727642594476
9,"Affiliated Managers Group, Inc.",AMG,Investment Managers,Finance,6562804239.68,140.0,1.8,3 - 2013,12,127.81,None,None,None,None,12.19,1.8,0.0140834050544,0.0422502151631
19,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,23708592576.3,49.0,2.72,1 - 2013,13,50.63,8 - 13,1.0,0.0132,0.0132,-1.63,1.1032,0.0217894528935,0.130736717361
20,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,23708592576.3,50.0,2.2,1 - 2013,31,50.63,8 - 13,1.0,0.0132,0.0132,-0.63,1.5832,0.0312699980249,0.187619988149
21,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,23708592576.3,52.5,1.06,1 - 2013,37,50.63,8 - 13,1.0,0.0132,0.0132,1.87,1.0732,0.0211969188228,0.127181512937
22,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,23708592576.3,55.0,0.44,1 - 2013,100,50.63,8 - 13,1.0,0.0132,0.0132,4.37,0.4532,0.00895121469484,0.0537072881691
23,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,23708592576.3,57.5,0.09,1 - 2013,20,50.63,8 - 13,1.0,0.0132,0.0132,6.87,0.1032,0.00203831720324,0.0122299032194
11,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,23708592576.3,49.0,3.35,2 - 2013,3,50.63,8 - 13,2.0,0.0132,0.0264,-1.63,1.7464,0.0344933833695,0.137973533478
12,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,23708592576.3,50.0,2.86,2 - 2013,70,50.63,8 - 13,2.0,0.0132,0.0264,-0.63,2.2564,0.0445664625716,0.178265850286
13,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,23708592576.3,52.5,1.55,2 - 2013,124,50.63,8 - 13,2.0,0.0132,0.0264,1.87,1.5764,0.0311356903022,0.124542761209
14,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,23708592576.3,55.0,0.77,2 - 2013,48,50.63,8 - 13,2.0,0.0132,0.0264,4.37,0.7964,0.0157298044638,0.062919217855
15,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,23708592576.3,57.5,0.34,2 - 2013,0,50.63,8 - 13,2.0,0.0132,0.0264,6.87,0.3664,0.00723681611693,0.0289472644677
20,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,23708592576.3,49.0,4.35,5 - 2013,3,50.63,8 - 13,2.0,0.0132,0.0264,-1.63,2.7464,0.0542445190598,0.10848903812
21,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,23708592576.3,50.0,3.74,5 - 2013,8,50.63,8 - 13,2.0,0.0132,0.0264,-0.63,3.1364,0.0619474619791,0.123894923958
22,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,23708592576.3,52.5,2.45,5 - 2013,220,50.63,8 - 13,2.0,0.0132,0.0264,1.87,2.4764,0.0489117124235,0.0978234248469
23,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,23708592576.3,55.0,1.5,5 - 2013,10,50.63,8 - 13,2.0,0.0132,0.0264,4.37,1.5264,0.0301481335177,0.0602962670354
24,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,23708592576.3,57.5,0.89,5 - 2013,55,50.63,8 - 13,2.0,0.0132,0.0264,6.87,0.9164,0.0180999407466,0.0361998814932
0,"AG Mortgage Investment Trust, Inc.",MITT,n/a,n/a,378267683.94,20.0,4.0,2 - 2013,2.0,23.93,9 - 14,1.0,0.0287,0.0287,-3.93,0.0987,0.00412452987881,0.0164981195153
1,"AG Mortgage Investment Trust, Inc.",MITT,n/a,n/a,378267683.94,22.5,1.55,2 - 2013,9.0,23.93,9 - 14,1.0,0.0287,0.0287,-1.43,0.1487,0.00621395737568,0.0248558295027
2,"AG Mortgage Investment Trust, Inc.",MITT,n/a,n/a,378267683.94,25.0,0.45,2 - 2013,6.0,23.93,9 - 14,1.0,0.0287,0.0287,1.07,0.4787,0.020004178855,0.08001671542
2,AGCO Corporation,AGCO,Industrial Machinery/Components,Capital Goods,4450810524.72,40.0,6.82,2 - 2013,6,45.78,2 - 13,2.0,0.0,0.0,-5.78,1.04,0.0227173438183,0.090869375273
3,AGCO Corporation,AGCO,Industrial Machinery/Components,Capital Goods,4450810524.72,45.0,3.47,2 - 2013,22,45.78,2 - 13,2.0,0.0,0.0,-0.78,2.69,0.0587592835299,0.23503713412
4,AGCO Corporation,AGCO,Industrial Machinery/Components,Capital Goods,4450810524.72,50.0,1.51,2 - 2013,26,45.78,2 - 13,2.0,0.0,0.0,4.22,1.51,0.0329838357361,0.131935342945
5,AGCO Corporation,AGCO,Industrial Machinery/Components,Capital Goods,4450810524.72,55.0,0.5,2 - 2013,2,45.78,2 - 13,2.0,0.0,0.0,9.22,0.5,0.0109217999126,0.0436871996505
6,AGCO Corporation,AGCO,Industrial Machinery/Components,Capital Goods,4450810524.72,60.0,0.4,2 - 2013,46,45.78,2 - 13,2.0,0.0,0.0,14.22,0.4,0.0087374399301,0.0349497597204
0,AGCO Corporation,AGCO,Industrial Machinery/Components,Capital Goods,4450810524.72,45.0,7.8,5 - 2013,1.0,45.78,2 - 13,2.0,0.0,0.0,-0.78,7.02,0.153342070773,0.306684141547
1,AGCO Corporation,AGCO,Industrial Machinery/Components,Capital Goods,4450810524.72,50.0,3.3,5 - 2013,10.0,45.78,2 - 13,2.0,0.0,0.0,4.22,3.3,0.0720838794233,0.144167758847
2,AGCO Corporation,AGCO,Industrial Machinery/Components,Capital Goods,4450810524.72,55.0,2.0,5 - 2013,10.0,45.78,2 - 13,2.0,0.0,0.0,9.22,2.0,0.0436871996505,0.087374399301
3,AGCO Corporation,AGCO,Industrial Machinery/Components,Capital Goods,4450810524.72,60.0,1.0,5 - 2013,10.0,45.78,2 - 13,2.0,0.0,0.0,14.22,1.0,0.0218435998253,0.0436871996505
7,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,12892396180.0,36.0,2.53,1 - 2013,5,37.0,9 - 28,1.0,0.003,0.003,-1.0,1.533,0.0414324324324,0.248594594595
8,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,12892396180.0,37.0,1.85,1 - 2013,103,37.0,9 - 28,1.0,0.003,0.003,0.0,1.853,0.0500810810811,0.300486486486
9,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,12892396180.0,38.0,1.47,1 - 2013,31,37.0,9 - 28,1.0,0.003,0.003,1.0,1.473,0.0398108108108,0.238864864865
10,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,12892396180.0,39.0,1.07,1 - 2013,324,37.0,9 - 28,1.0,0.003,0.003,2.0,1.073,0.029,0.174
11,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,12892396180.0,40.0,0.73,1 - 2013,20,37.0,9 - 28,1.0,0.003,0.003,3.0,0.733,0.0198108108108,0.118864864865
3,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,12892396180.0,36.0,2.99,2 - 2013,4,37.0,9 - 28,1.0,0.003,0.003,-1.0,1.993,0.0538648648649,0.215459459459
4,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,12892396180.0,37.0,2.42,2 - 2013,7,37.0,9 - 28,1.0,0.003,0.003,0.0,2.423,0.0654864864865,0.261945945946
5,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,12892396180.0,38.0,1.92,2 - 2013,88,37.0,9 - 28,1.0,0.003,0.003,1.0,1.923,0.051972972973,0.207891891892
6,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,12892396180.0,39.0,1.56,2 - 2013,"15,464",37.0,9 - 28,1.0,0.003,0.003,2.0,1.563,0.0422432432432,0.168972972973
7,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,12892396180.0,40.0,1.17,2 - 2013,22,37.0,9 - 28,1.0,0.003,0.003,3.0,1.173,0.0317027027027,0.126810810811
0,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,12892396180.0,36.0,3.25,5 - 2013,11,37.0,9 - 28,2.0,0.003,0.006,-1.0,2.256,0.060972972973,0.121945945946
1,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,12892396180.0,37.0,3.0,5 - 2013,27,37.0,9 - 28,2.0,0.003,0.006,0.0,3.006,0.0812432432432,0.162486486486
2,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,12892396180.0,38.0,2.93,5 - 2013,15,37.0,9 - 28,2.0,0.003,0.006,1.0,2.936,0.0793513513514,0.158702702703
3,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,12892396180.0,39.0,2.5,5 - 2013,6,37.0,9 - 28,2.0,0.003,0.006,2.0,2.506,0.0677297297297,0.135459459459
4,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,12892396180.0,40.0,1.68,5 - 2013,2,37.0,9 - 28,2.0,0.003,0.006,3.0,1.686,0.0455675675676,0.0911351351351
0,"AGL Resources, Inc.",GAS,Oil/Gas Transmission,Public Utilities,4650108080.43,40.0,1.2,1 - 2013,2.0,39.57,8 - 15,1.0,0.01281,0.01281,0.43,1.21281,0.0306497346475,0.183898407885
1,"AGL Resources, Inc.",GAS,Oil/Gas Transmission,Public Utilities,4650108080.43,45.0,0.25,1 - 2013,0.0,39.57,8 - 15,1.0,0.01281,0.01281,5.43,0.26281,0.00664164771291,0.0398498862775
10,Agnico-Eagle Mines Limited,AEM,Precious Metals,Basic Industries,9084932237.81,50.0,4.8,1 - 2013,580,52.91,8 - 30,1.0,0.00761,0.00761,-2.91,1.89761,0.0358648648649,0.215189189189
11,Agnico-Eagle Mines Limited,AEM,Precious Metals,Basic Industries,9084932237.81,52.5,3.43,1 - 2013,37,52.91,8 - 30,1.0,0.00761,0.00761,-0.41,3.02761,0.0572218862219,0.343331317331
